org_name_fi,org_name_en,org_name_sv,org_code,unit_main_code,unit_sub_code,unit_name,org_isni,org_csc
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2299040,Yhteiskuntatieteiden opetuksen ja tutkimuksen rahasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,224000,Yhteiskuntatieteiden tiedekunta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2298803,Yhteisot ja muuttuva tyo,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2273300,Yksikoiden hallintopalvelut (AMK),,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2290230,Yksikoiden hallintopalvelut (Lay),,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2213100,Ylakoulun perustoiminta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2290200,Yleishallinto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,2291700,Yliopistopaino,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,229800,Yliopistotason tulot ja menot,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,,,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K656A,AV ja Hankintapalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K652A,Asiakaspalvelu,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD43A,Asiakirjapalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B237A,Aurinkotalousprofessuuri,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K890A,Avoin korkeakoulutus ja oppilaitosyhteistyö,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B220G,Bioenergialaboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E122A,Business studies,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B233A,CDMC-laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B355A,CST,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B24BE,Circular Economy Lahti,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B3B0A,Common IEM,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B360A,Computational Engineering,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8D2A,Digitaalisen oppimisen palvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E1B3E,EMRC LBS,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B30EE,EMRC LENS,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B204E,EMRC LES,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K320A,EU-rahoitus,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B21BE,EnTeDI Lahti,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B21AN,EnTeDI Turku,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B210A,Energiatekniikan osasto,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23J300A,Erityishankkeet,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B202N,FITECH Turku,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E129A,Finance and Business Analytics(FBA),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23J320A,Green Campus Open -kiihdyttämötoiminta,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KE10A,HR- ja talouspalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K891A,Hakupalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KE42A,"Hankinta, tarkastus, verotus, sijoitustoiminta ja maksuvalmius",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KE21A,Henkilöstön kehittämis- ja hyvinvointipalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B251A,Hitsaustekniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K310A,Huipputiederahoitus,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E104A,Hyneman Center,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K653A,ICT Infra,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23J410A,IPR ja patentit,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K651A,IS&T + Project office,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B25AE,Industrial Desing Engineering,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E123A,International Business and Entrepreneurship (IBE),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E121G,International Business and Entrepreneurship-Mikkeli (IBE),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E12DE,International Marketing (IM) Lahti,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E125A,International Marketing(IM),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K894A,Jatkuva oppiminen,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K350A,Kansallinen rahoitus,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B214A,Kestävien energiajärjestelmien laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B241E,Kestävyysmuutoksen laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B243A,"Kestävyystutkimus, yhteiset",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B25BE,Kestävä mekatroniikka,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B240A,Kestävät ratkaisut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8A2A,Kielikeskus,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KE40A,Kirjanpito ja tilinpäätös,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E12AA,Knowledge Management(KM),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E12BE,Knowledge Management-Lahti(KM),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B258A,Konedynamiikka,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B255A,Koneensuunnittelun laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KZ10A,Korkeakoulupalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8D1A,Koulutuspalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B257A,Kuitukomposiittilaboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8B1A,LAB asiakaspalvelu ja valmistuttaminen,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K666A,LABin kirjastopalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E100A,LBS Office,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E105A,LBS/Management Research lab,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23J400A,LUT Investointiohjelma,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B250A,LUT Kone yhteiset,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23J330A,LUT Oivallus,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B200A,LUT School of Energy Systems yhteiset,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B290A,LUT Voima,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8B2A,LUT asiakaspalvelu ja valmistuttaminen,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8B3A,LUT tohtorikoulu,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KZ11A,"LUT-yk, KKP",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K662A,LUTin kirjastopalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD40A,Lakipalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B253A,Lasertyöstö,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K850A,Liikkuvuusapurahat,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8C2A,Liikkuvuuspalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B211A,Lämpötekniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B252A,Material Modelling,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD32A,Matkustuspalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8D3A,Opinnon tietojärjestelmät,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8C1A,Opintojen ohjaus,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8A1A,"Opintopalvelut, yhteiset",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K892A,Opiskelijarekrytointi,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K601A,Oppimis- ja tilapalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E12EA,P2X LBS,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B356A,P2X LENS,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B203A,P2X LES,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K655A,Palvelujärjestelmät,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD13A,Palvelut schooleille,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD12A,Partneruudet ja verkostot,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B370A,Physics,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E1AGA,Platform LBS AMBI,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E1AAA,Platform LBS GREENRENEW (Reflex),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E1AHA,Platform LBS INERCOM,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E1ABA,Platform LBS MORE SIM (SIM),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E1AIA,Platform LBS SCI-MAT,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B3AGA,Platform LENS AMBI,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B3AAA,Platform LENS GREENRENEW (Reflex),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B3AHA,Platform LENS INERCOM,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B3ABA,Platform LENS MORE SIM (SIM),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B3AIA,Platform LENS SCI-MAT,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B2AGA,Platform LES AMBI,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B2AAA,Platform LES GREENRENEW (Reflex),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B2AHA,Platform LES INERCOM,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B2ABA,Platform LES MORE SIM (SIM),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B2AIA,Platform LES SCI-MAT,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KE43A,Projektipalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K300A,Rahoitushakupalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KE20A,Rekrytointi ja työsopimuspalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B309A,School of Engineering Science yhteiset,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E102A,Schoolin yhteiset,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B350A,Separation Science,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD30A,Sihteeripalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B3F0A,Social Sciences common,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B3C0A,Software Engineering,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B235A,Sovelletun elektroniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD10A,Strateginen suunnittelu ja toiminnan ohjaus,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E12CA,Strategy and accounting (SA),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E127A,Supply Management(SM),,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E12FA,Sustainable Business SB,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B231A,Sähkömarkkinalaboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B232A,Sähkönkäyttötekniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B230A,Sähkötekniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B234A,Säätö- ja digitaalitekniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD42A,TES- ja työnantajapalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KE41A,Talouden suunnittelu ja seuranta,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B212A,Termodynamiikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B256A,Teräsrakenteiden laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD44A,Tietoturva ja tietosuoja,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K690A,Tilakustannukset,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K680A,Tilapalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K681A,Tilapalvelut Lahti,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23J210A,Toiminnan sunnittelu,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23J110A,Toiminta,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K8C3A,"Tuki- ja hyvinvointipalvelut, FYE",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B254A,Tuotantotekniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K882A,Täydennyskoulutus LAB,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K880A,Täydennyskoulutus liiketoiminta,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K881A,Täydennyskoulutus yhteisrahoitteinen,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K893A,Urapalvelut,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B238A,Uusiutuvan sähköenergian tuotanto ja varastointi,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KD33A,Vakuutukset,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KF30A,"Viestintä, LAB",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KF31A,"Viestintä, LAB laskutettavat",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KF20A,"Viestintä, LUT",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23KF10A,"Viestintä, yhteiset",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B213A,Virtaustekniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B217A,Ydinvoimatekniikan laboratorio,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K661A,Yhteiskirjasto,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23E103A,"Yk-lisät, LBS",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B308A,"Yk-lisät, LENS",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B201A,"Yk-lisät, LES",,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23J100A,Yliopiston johto,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23K654A,Yliopistopaino,,
Lappeenrannan–Lahden teknillinen yliopisto LUT,LUT University,Lappeenrannan–Lahden teknillinen yliopisto LUT,01914,,23B259A,Älykkäiden koneiden laboratorio,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,,,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,SF,Fysioterapia,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,SK,Kauneudenhoitoala,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,LAU,Laurea,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,HL,Liiketalous,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,MP,Matkailu- ja palveluliiketoiminta,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,ST,Sosiaali- ja terveysala,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,SS,Sosiaaliala,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,SH,Terveysala,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,NT,Tietojenkäsittely,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,Laurea-ammattikorkeakoulu,02629,,HS,Turvallisuusala,,
